category,policy_slug,label,user_value_pkr,policy_premium_monthly_pkr,policy_feature_count,policy_deductible_pkr,premium_to_value_ratio,city_region,property_type,occupancy,vehicle_type,coverage_type,coverage_goal,age_band,pet_type,vaccination_status
home,jubilee-home-shield,0,7744520.0,5200,3,35000,0.007654,punjab,Villa,Owner occupied,,,,,,
home,adamjee-home-plus,0,7744520.0,4800,3,30000,0.007066,punjab,Villa,Owner occupied,,,,,,
home,jubilee-home-elite,0,7744520.0,9800,6,45000,0.014426,punjab,Villa,Owner occupied,,,,,,
home,hbl-home-essential,0,7744520.0,3800,3,22000,0.005594,punjab,Villa,Owner occupied,,,,,,
home,hbl-home-guard,0,7744520.0,5600,3,32000,0.008243,punjab,Villa,Owner occupied,,,,,,
home,allianz-home-shield,0,7744520.0,5400,3,34000,0.007949,punjab,Villa,Owner occupied,,,,,,
home,allianz-home-elite,0,7744520.0,9200,3,48000,0.013542,punjab,Villa,Owner occupied,,,,,,
home,efu-home-plus,0,7744520.0,4600,3,28000,0.006771,punjab,Villa,Owner occupied,,,,,,
home,efu-home-premium,0,7744520.0,8500,3,42000,0.012512,punjab,Villa,Owner occupied,,,,,,
home,igi-home-basic,1,7744520.0,3200,3,20000,0.00471,punjab,Villa,Owner occupied,,,,,,
home,igi-home-comprehensive,0,7744520.0,5900,3,33000,0.008685,punjab,Villa,Owner occupied,,,,,,
home,hbl-commercial-heavy,0,7744520.0,15000,2,100000,0.02208,punjab,Villa,Owner occupied,,,,,,
home,tpl-home-premium,0,7744520.0,8900,3,50000,0.013101,punjab,Villa,Owner occupied,,,,,,
home,tpl-home-essential,0,20752171.0,3500,5,25000,0.001923,kpk,Independent house,Vacant / under construction,,,,,,
home,jubilee-home-shield,0,20752171.0,5200,3,35000,0.002857,kpk,Independent house,Vacant / under construction,,,,,,
home,adamjee-home-plus,0,20752171.0,4800,3,30000,0.002637,kpk,Independent house,Vacant / under construction,,,,,,
home,jubilee-home-elite,0,20752171.0,9800,6,45000,0.005384,kpk,Independent house,Vacant / under construction,,,,,,
home,hbl-home-essential,0,20752171.0,3800,3,22000,0.002087,kpk,Independent house,Vacant / under construction,,,,,,
home,hbl-home-guard,0,20752171.0,5600,3,32000,0.003076,kpk,Independent house,Vacant / under construction,,,,,,
home,allianz-home-shield,0,20752171.0,5400,3,34000,0.002966,kpk,Independent house,Vacant / under construction,,,,,,
home,allianz-home-elite,0,20752171.0,9200,3,48000,0.005054,kpk,Independent house,Vacant / under construction,,,,,,
home,efu-home-plus,0,20752171.0,4600,3,28000,0.002527,kpk,Independent house,Vacant / under construction,,,,,,
home,efu-home-premium,0,20752171.0,8500,3,42000,0.004669,kpk,Independent house,Vacant / under construction,,,,,,
home,igi-home-basic,1,20752171.0,3200,3,20000,0.001758,kpk,Independent house,Vacant / under construction,,,,,,
home,igi-home-comprehensive,0,20752171.0,5900,3,33000,0.003241,kpk,Independent house,Vacant / under construction,,,,,,
home,hbl-commercial-heavy,0,20752171.0,15000,2,100000,0.00824,kpk,Independent house,Vacant / under construction,,,,,,
home,tpl-home-premium,0,20752171.0,8900,3,50000,0.004889,kpk,Independent house,Vacant / under construction,,,,,,
home,tpl-home-essential,1,14292916.0,3500,5,25000,0.002792,sindh,Apartment,Owner occupied,,,,,,
home,jubilee-home-shield,0,14292916.0,5200,3,35000,0.004148,sindh,Apartment,Owner occupied,,,,,,
home,adamjee-home-plus,0,14292916.0,4800,3,30000,0.003828,sindh,Apartment,Owner occupied,,,,,,
home,jubilee-home-elite,0,14292916.0,9800,6,45000,0.007816,sindh,Apartment,Owner occupied,,,,,,
home,hbl-home-essential,0,14292916.0,3800,3,22000,0.003031,sindh,Apartment,Owner occupied,,,,,,
home,hbl-home-guard,0,14292916.0,5600,3,32000,0.004467,sindh,Apartment,Owner occupied,,,,,,
home,allianz-home-shield,0,14292916.0,5400,3,34000,0.004307,sindh,Apartment,Owner occupied,,,,,,
home,allianz-home-elite,0,14292916.0,9200,3,48000,0.007338,sindh,Apartment,Owner occupied,,,,,,
home,efu-home-plus,0,14292916.0,4600,3,28000,0.003669,sindh,Apartment,Owner occupied,,,,,,
home,efu-home-premium,0,14292916.0,8500,3,42000,0.00678,sindh,Apartment,Owner occupied,,,,,,
home,igi-home-basic,0,14292916.0,3200,3,20000,0.002552,sindh,Apartment,Owner occupied,,,,,,
home,igi-home-comprehensive,0,14292916.0,5900,3,33000,0.004706,sindh,Apartment,Owner occupied,,,,,,
home,hbl-commercial-heavy,0,14292916.0,15000,2,100000,0.011964,sindh,Apartment,Owner occupied,,,,,,
home,tpl-home-premium,0,14292916.0,8900,3,50000,0.007099,sindh,Apartment,Owner occupied,,,,,,
home,tpl-home-essential,1,22546836.0,3500,5,25000,0.00177,sindh,Apartment,Rented out,,,,,,
home,jubilee-home-shield,0,22546836.0,5200,3,35000,0.002629,sindh,Apartment,Rented out,,,,,,
home,adamjee-home-plus,0,22546836.0,4800,3,30000,0.002427,sindh,Apartment,Rented out,,,,,,
home,jubilee-home-elite,0,22546836.0,9800,6,45000,0.004955,sindh,Apartment,Rented out,,,,,,
home,hbl-home-essential,0,22546836.0,3800,3,22000,0.001921,sindh,Apartment,Rented out,,,,,,
home,hbl-home-guard,0,22546836.0,5600,3,32000,0.002831,sindh,Apartment,Rented out,,,,,,
home,allianz-home-shield,0,22546836.0,5400,3,34000,0.00273,sindh,Apartment,Rented out,,,,,,
home,allianz-home-elite,0,22546836.0,9200,3,48000,0.004652,sindh,Apartment,Rented out,,,,,,
home,efu-home-plus,0,22546836.0,4600,3,28000,0.002326,sindh,Apartment,Rented out,,,,,,
home,efu-home-premium,0,22546836.0,8500,3,42000,0.004298,sindh,Apartment,Rented out,,,,,,
home,igi-home-basic,0,22546836.0,3200,3,20000,0.001618,sindh,Apartment,Rented out,,,,,,
home,igi-home-comprehensive,0,22546836.0,5900,3,33000,0.002983,sindh,Apartment,Rented out,,,,,,
home,hbl-commercial-heavy,0,22546836.0,15000,2,100000,0.007584,sindh,Apartment,Rented out,,,,,,
home,tpl-home-premium,0,22546836.0,8900,3,50000,0.0045,sindh,Apartment,Rented out,,,,,,
home,tpl-home-essential,0,2692893.0,3500,5,25000,0.014817,punjab,Independent house,Rented out,,,,,,
home,jubilee-home-shield,0,2692893.0,5200,3,35000,0.022013,punjab,Independent house,Rented out,,,,,,
home,adamjee-home-plus,0,2692893.0,4800,3,30000,0.02032,punjab,Independent house,Rented out,,,,,,
home,jubilee-home-elite,0,2692893.0,9800,6,45000,0.041487,punjab,Independent house,Rented out,,,,,,
home,hbl-home-essential,0,2692893.0,3800,3,22000,0.016087,punjab,Independent house,Rented out,,,,,,
home,hbl-home-guard,0,2692893.0,5600,3,32000,0.023707,punjab,Independent house,Rented out,,,,,,
home,allianz-home-shield,0,2692893.0,5400,3,34000,0.02286,punjab,Independent house,Rented out,,,,,,
home,allianz-home-elite,0,2692893.0,9200,3,48000,0.038947,punjab,Independent house,Rented out,,,,,,
home,efu-home-plus,0,2692893.0,4600,3,28000,0.019473,punjab,Independent house,Rented out,,,,,,
home,efu-home-premium,0,2692893.0,8500,3,42000,0.035984,punjab,Independent house,Rented out,,,,,,
home,igi-home-basic,1,2692893.0,3200,3,20000,0.013547,punjab,Independent house,Rented out,,,,,,
home,igi-home-comprehensive,0,2692893.0,5900,3,33000,0.024977,punjab,Independent house,Rented out,,,,,,
home,hbl-commercial-heavy,0,2692893.0,15000,2,100000,0.0635,punjab,Independent house,Rented out,,,,,,
home,tpl-home-premium,0,2692893.0,8900,3,50000,0.037677,punjab,Independent house,Rented out,,,,,,
home,tpl-home-essential,0,6540335.0,3500,5,25000,0.006101,kpk,Apartment,Rented out,,,,,,
home,jubilee-home-shield,0,6540335.0,5200,3,35000,0.009064,kpk,Apartment,Rented out,,,,,,
home,adamjee-home-plus,0,6540335.0,4800,3,30000,0.008367,kpk,Apartment,Rented out,,,,,,
home,jubilee-home-elite,0,6540335.0,9800,6,45000,0.017082,kpk,Apartment,Rented out,,,,,,
home,hbl-home-essential,0,6540335.0,3800,3,22000,0.006624,kpk,Apartment,Rented out,,,,,,
home,hbl-home-guard,0,6540335.0,5600,3,32000,0.009761,kpk,Apartment,Rented out,,,,,,
home,allianz-home-shield,0,6540335.0,5400,3,34000,0.009412,kpk,Apartment,Rented out,,,,,,
home,allianz-home-elite,0,6540335.0,9200,3,48000,0.016036,kpk,Apartment,Rented out,,,,,,
home,efu-home-plus,0,6540335.0,4600,3,28000,0.008018,kpk,Apartment,Rented out,,,,,,
home,efu-home-premium,0,6540335.0,8500,3,42000,0.014816,kpk,Apartment,Rented out,,,,,,
home,igi-home-basic,1,6540335.0,3200,3,20000,0.005578,kpk,Apartment,Rented out,,,,,,
home,igi-home-comprehensive,0,6540335.0,5900,3,33000,0.010284,kpk,Apartment,Rented out,,,,,,
home,hbl-commercial-heavy,0,6540335.0,15000,2,100000,0.026145,kpk,Apartment,Rented out,,,,,,
home,tpl-home-premium,0,6540335.0,8900,3,50000,0.015513,kpk,Apartment,Rented out,,,,,,
home,tpl-home-essential,1,9925462.0,3500,5,25000,0.00402,punjab,Commercial unit,Rented out,,,,,,
home,jubilee-home-shield,0,9925462.0,5200,3,35000,0.005973,punjab,Commercial unit,Rented out,,,,,,
home,adamjee-home-plus,0,9925462.0,4800,3,30000,0.005513,punjab,Commercial unit,Rented out,,,,,,
home,jubilee-home-elite,0,9925462.0,9800,6,45000,0.011256,punjab,Commercial unit,Rented out,,,,,,
home,hbl-home-essential,0,9925462.0,3800,3,22000,0.004365,punjab,Commercial unit,Rented out,,,,,,
home,hbl-home-guard,0,9925462.0,5600,3,32000,0.006432,punjab,Commercial unit,Rented out,,,,,,
home,allianz-home-shield,0,9925462.0,5400,3,34000,0.006202,punjab,Commercial unit,Rented out,,,,,,
home,allianz-home-elite,0,9925462.0,9200,3,48000,0.010567,punjab,Commercial unit,Rented out,,,,,,
home,efu-home-plus,0,9925462.0,4600,3,28000,0.005283,punjab,Commercial unit,Rented out,,,,,,
home,efu-home-premium,0,9925462.0,8500,3,42000,0.009763,punjab,Commercial unit,Rented out,,,,,,
home,igi-home-basic,0,9925462.0,3200,3,20000,0.003675,punjab,Commercial unit,Rented out,,,,,,
home,igi-home-comprehensive,0,9925462.0,5900,3,33000,0.006777,punjab,Commercial unit,Rented out,,,,,,
home,hbl-commercial-heavy,0,9925462.0,15000,2,100000,0.017228,punjab,Commercial unit,Rented out,,,,,,
home,tpl-home-premium,0,9925462.0,8900,3,50000,0.010222,punjab,Commercial unit,Rented out,,,,,,
home,tpl-home-essential,0,7977705.0,3500,5,25000,0.005001,punjab,Independent house,Vacant / under construction,,,,,,
home,jubilee-home-shield,0,7977705.0,5200,3,35000,0.007431,punjab,Independent house,Vacant / under construction,,,,,,
home,adamjee-home-plus,0,7977705.0,4800,3,30000,0.006859,punjab,Independent house,Vacant / under construction,,,,,,
home,jubilee-home-elite,0,7977705.0,9800,6,45000,0.014004,punjab,Independent house,Vacant / under construction,,,,,,
home,hbl-home-essential,0,7977705.0,3800,3,22000,0.00543,punjab,Independent house,Vacant / under construction,,,,,,
home,hbl-home-guard,0,7977705.0,5600,3,32000,0.008002,punjab,Independent house,Vacant / under construction,,,,,,
home,allianz-home-shield,0,7977705.0,5400,3,34000,0.007717,punjab,Independent house,Vacant / under construction,,,,,,
home,allianz-home-elite,0,7977705.0,9200,3,48000,0.013147,punjab,Independent house,Vacant / under construction,,,,,,
home,efu-home-plus,0,7977705.0,4600,3,28000,0.006573,punjab,Independent house,Vacant / under construction,,,,,,
home,efu-home-premium,0,7977705.0,8500,3,42000,0.012146,punjab,Independent house,Vacant / under construction,,,,,,
home,igi-home-basic,1,7977705.0,3200,3,20000,0.004573,punjab,Independent house,Vacant / under construction,,,,,,
home,igi-home-comprehensive,0,7977705.0,5900,3,33000,0.008431,punjab,Independent house,Vacant / under construction,,,,,,
home,hbl-commercial-heavy,0,7977705.0,15000,2,100000,0.021435,punjab,Independent house,Vacant / under construction,,,,,,
home,tpl-home-premium,0,7977705.0,8900,3,50000,0.012718,punjab,Independent house,Vacant / under construction,,,,,,
home,tpl-home-essential,1,11990376.0,3500,5,25000,0.003328,sindh,Apartment,Vacant / under construction,,,,,,
home,jubilee-home-shield,0,11990376.0,5200,3,35000,0.004944,sindh,Apartment,Vacant / under construction,,,,,,
home,adamjee-home-plus,0,11990376.0,4800,3,30000,0.004564,sindh,Apartment,Vacant / under construction,,,,,,
home,jubilee-home-elite,0,11990376.0,9800,6,45000,0.009317,sindh,Apartment,Vacant / under construction,,,,,,
home,hbl-home-essential,0,11990376.0,3800,3,22000,0.003613,sindh,Apartment,Vacant / under construction,,,,,,
home,hbl-home-guard,0,11990376.0,5600,3,32000,0.005324,sindh,Apartment,Vacant / under construction,,,,,,
home,allianz-home-shield,0,11990376.0,5400,3,34000,0.005134,sindh,Apartment,Vacant / under construction,,,,,,
home,allianz-home-elite,0,11990376.0,9200,3,48000,0.008747,sindh,Apartment,Vacant / under construction,,,,,,
home,efu-home-plus,0,11990376.0,4600,3,28000,0.004374,sindh,Apartment,Vacant / under construction,,,,,,
home,efu-home-premium,0,11990376.0,8500,3,42000,0.008081,sindh,Apartment,Vacant / under construction,,,,,,
home,igi-home-basic,0,11990376.0,3200,3,20000,0.003042,sindh,Apartment,Vacant / under construction,,,,,,
home,igi-home-comprehensive,0,11990376.0,5900,3,33000,0.005609,sindh,Apartment,Vacant / under construction,,,,,,
home,hbl-commercial-heavy,0,11990376.0,15000,2,100000,0.014261,sindh,Apartment,Vacant / under construction,,,,,,
home,tpl-home-premium,0,11990376.0,8900,3,50000,0.008462,sindh,Apartment,Vacant / under construction,,,,,,
home,tpl-home-essential,1,4265568.0,3500,5,25000,0.009354,punjab,Villa,Vacant / under construction,,,,,,
home,jubilee-home-shield,0,4265568.0,5200,3,35000,0.013897,punjab,Villa,Vacant / under construction,,,,,,
home,adamjee-home-plus,0,4265568.0,4800,3,30000,0.012828,punjab,Villa,Vacant / under construction,,,,,,
home,jubilee-home-elite,0,4265568.0,9800,6,45000,0.026191,punjab,Villa,Vacant / under construction,,,,,,
home,hbl-home-essential,0,4265568.0,3800,3,22000,0.010156,punjab,Villa,Vacant / under construction,,,,,,
home,hbl-home-guard,0,4265568.0,5600,3,32000,0.014966,punjab,Villa,Vacant / under construction,,,,,,
home,allianz-home-shield,0,4265568.0,5400,3,34000,0.014432,punjab,Villa,Vacant / under construction,,,,,,
home,allianz-home-elite,0,4265568.0,9200,3,48000,0.024588,punjab,Villa,Vacant / under construction,,,,,,
home,efu-home-plus,0,4265568.0,4600,3,28000,0.012294,punjab,Villa,Vacant / under construction,,,,,,
home,efu-home-premium,0,4265568.0,8500,3,42000,0.022717,punjab,Villa,Vacant / under construction,,,,,,
home,igi-home-basic,0,4265568.0,3200,3,20000,0.008552,punjab,Villa,Vacant / under construction,,,,,,
home,igi-home-comprehensive,0,4265568.0,5900,3,33000,0.015768,punjab,Villa,Vacant / under construction,,,,,,
home,hbl-commercial-heavy,0,4265568.0,15000,2,100000,0.040088,punjab,Villa,Vacant / under construction,,,,,,
home,tpl-home-premium,0,4265568.0,8900,3,50000,0.023786,punjab,Villa,Vacant / under construction,,,,,,
home,tpl-home-essential,1,23311794.0,3500,5,25000,0.001712,punjab,Commercial unit,Vacant / under construction,,,,,,
home,jubilee-home-shield,0,23311794.0,5200,3,35000,0.002543,punjab,Commercial unit,Vacant / under construction,,,,,,
home,adamjee-home-plus,0,23311794.0,4800,3,30000,0.002347,punjab,Commercial unit,Vacant / under construction,,,,,,
home,jubilee-home-elite,0,23311794.0,9800,6,45000,0.004792,punjab,Commercial unit,Vacant / under construction,,,,,,
home,hbl-home-essential,0,23311794.0,3800,3,22000,0.001858,punjab,Commercial unit,Vacant / under construction,,,,,,
home,hbl-home-guard,0,23311794.0,5600,3,32000,0.002739,punjab,Commercial unit,Vacant / under construction,,,,,,
home,allianz-home-shield,0,23311794.0,5400,3,34000,0.002641,punjab,Commercial unit,Vacant / under construction,,,,,,
home,allianz-home-elite,0,23311794.0,9200,3,48000,0.004499,punjab,Commercial unit,Vacant / under construction,,,,,,
home,efu-home-plus,0,23311794.0,4600,3,28000,0.00225,punjab,Commercial unit,Vacant / under construction,,,,,,
home,efu-home-premium,0,23311794.0,8500,3,42000,0.004157,punjab,Commercial unit,Vacant / under construction,,,,,,
home,igi-home-basic,0,23311794.0,3200,3,20000,0.001565,punjab,Commercial unit,Vacant / under construction,,,,,,
home,igi-home-comprehensive,0,23311794.0,5900,3,33000,0.002885,punjab,Commercial unit,Vacant / under construction,,,,,,
home,hbl-commercial-heavy,0,23311794.0,15000,2,100000,0.007335,punjab,Commercial unit,Vacant / under construction,,,,,,
home,tpl-home-premium,0,23311794.0,8900,3,50000,0.004352,punjab,Commercial unit,Vacant / under construction,,,,,,
home,tpl-home-essential,1,23999255.0,3500,5,25000,0.001663,sindh,Independent house,Rented out,,,,,,
home,jubilee-home-shield,0,23999255.0,5200,3,35000,0.00247,sindh,Independent house,Rented out,,,,,,
home,adamjee-home-plus,0,23999255.0,4800,3,30000,0.00228,sindh,Independent house,Rented out,,,,,,
home,jubilee-home-elite,0,23999255.0,9800,6,45000,0.004655,sindh,Independent house,Rented out,,,,,,
home,hbl-home-essential,0,23999255.0,3800,3,22000,0.001805,sindh,Independent house,Rented out,,,,,,
home,hbl-home-guard,0,23999255.0,5600,3,32000,0.00266,sindh,Independent house,Rented out,,,,,,
home,allianz-home-shield,0,23999255.0,5400,3,34000,0.002565,sindh,Independent house,Rented out,,,,,,
home,allianz-home-elite,0,23999255.0,9200,3,48000,0.00437,sindh,Independent house,Rented out,,,,,,
home,efu-home-plus,0,23999255.0,4600,3,28000,0.002185,sindh,Independent house,Rented out,,,,,,
home,efu-home-premium,0,23999255.0,8500,3,42000,0.004038,sindh,Independent house,Rented out,,,,,,
home,igi-home-basic,0,23999255.0,3200,3,20000,0.00152,sindh,Independent house,Rented out,,,,,,
home,igi-home-comprehensive,0,23999255.0,5900,3,33000,0.002803,sindh,Independent house,Rented out,,,,,,
home,hbl-commercial-heavy,0,23999255.0,15000,2,100000,0.007125,sindh,Independent house,Rented out,,,,,,
home,tpl-home-premium,0,23999255.0,8900,3,50000,0.004228,sindh,Independent house,Rented out,,,,,,
home,tpl-home-essential,1,24568235.0,3500,5,25000,0.001624,kpk,Independent house,Rented out,,,,,,
home,jubilee-home-shield,0,24568235.0,5200,3,35000,0.002413,kpk,Independent house,Rented out,,,,,,
home,adamjee-home-plus,0,24568235.0,4800,3,30000,0.002227,kpk,Independent house,Rented out,,,,,,
home,jubilee-home-elite,0,24568235.0,9800,6,45000,0.004547,kpk,Independent house,Rented out,,,,,,
home,hbl-home-essential,0,24568235.0,3800,3,22000,0.001763,kpk,Independent house,Rented out,,,,,,
home,hbl-home-guard,0,24568235.0,5600,3,32000,0.002598,kpk,Independent house,Rented out,,,,,,
home,allianz-home-shield,0,24568235.0,5400,3,34000,0.002506,kpk,Independent house,Rented out,,,,,,
home,allianz-home-elite,0,24568235.0,9200,3,48000,0.004269,kpk,Independent house,Rented out,,,,,,
home,efu-home-plus,0,24568235.0,4600,3,28000,0.002134,kpk,Independent house,Rented out,,,,,,
home,efu-home-premium,0,24568235.0,8500,3,42000,0.003944,kpk,Independent house,Rented out,,,,,,
home,igi-home-basic,0,24568235.0,3200,3,20000,0.001485,kpk,Independent house,Rented out,,,,,,
home,igi-home-comprehensive,0,24568235.0,5900,3,33000,0.002738,kpk,Independent house,Rented out,,,,,,
home,hbl-commercial-heavy,0,24568235.0,15000,2,100000,0.00696,kpk,Independent house,Rented out,,,,,,
home,tpl-home-premium,0,24568235.0,8900,3,50000,0.00413,kpk,Independent house,Rented out,,,,,,
home,tpl-home-essential,1,22276517.0,3500,5,25000,0.001791,sindh,Apartment,Owner occupied,,,,,,
home,jubilee-home-shield,0,22276517.0,5200,3,35000,0.002661,sindh,Apartment,Owner occupied,,,,,,
home,adamjee-home-plus,0,22276517.0,4800,3,30000,0.002456,sindh,Apartment,Owner occupied,,,,,,
home,jubilee-home-elite,0,22276517.0,9800,6,45000,0.005015,sindh,Apartment,Owner occupied,,,,,,
home,hbl-home-essential,0,22276517.0,3800,3,22000,0.001945,sindh,Apartment,Owner occupied,,,,,,
home,hbl-home-guard,0,22276517.0,5600,3,32000,0.002866,sindh,Apartment,Owner occupied,,,,,,
home,allianz-home-shield,0,22276517.0,5400,3,34000,0.002763,sindh,Apartment,Owner occupied,,,,,,
home,allianz-home-elite,0,22276517.0,9200,3,48000,0.004708,sindh,Apartment,Owner occupied,,,,,,
home,efu-home-plus,0,22276517.0,4600,3,28000,0.002354,sindh,Apartment,Owner occupied,,,,,,
home,efu-home-premium,0,22276517.0,8500,3,42000,0.00435,sindh,Apartment,Owner occupied,,,,,,
home,igi-home-basic,0,22276517.0,3200,3,20000,0.001638,sindh,Apartment,Owner occupied,,,,,,
home,igi-home-comprehensive,0,22276517.0,5900,3,33000,0.003019,sindh,Apartment,Owner occupied,,,,,,
home,hbl-commercial-heavy,0,22276517.0,15000,2,100000,0.007676,sindh,Apartment,Owner occupied,,,,,,
home,tpl-home-premium,0,22276517.0,8900,3,50000,0.004555,sindh,Apartment,Owner occupied,,,,,,
home,tpl-home-essential,1,11537157.0,3500,5,25000,0.003458,sindh,Commercial unit,Vacant / under construction,,,,,,
home,jubilee-home-shield,0,11537157.0,5200,3,35000,0.005138,sindh,Commercial unit,Vacant / under construction,,,,,,
home,adamjee-home-plus,0,11537157.0,4800,3,30000,0.004743,sindh,Commercial unit,Vacant / under construction,,,,,,
home,jubilee-home-elite,0,11537157.0,9800,6,45000,0.009683,sindh,Commercial unit,Vacant / under construction,,,,,,
home,hbl-home-essential,0,11537157.0,3800,3,22000,0.003755,sindh,Commercial unit,Vacant / under construction,,,,,,
home,hbl-home-guard,0,11537157.0,5600,3,32000,0.005533,sindh,Commercial unit,Vacant / under construction,,,,,,
home,allianz-home-shield,0,11537157.0,5400,3,34000,0.005336,sindh,Commercial unit,Vacant / under construction,,,,,,
home,allianz-home-elite,0,11537157.0,9200,3,48000,0.009091,sindh,Commercial unit,Vacant / under construction,,,,,,
home,efu-home-plus,0,11537157.0,4600,3,28000,0.004545,sindh,Commercial unit,Vacant / under construction,,,,,,
home,efu-home-premium,0,11537157.0,8500,3,42000,0.008399,sindh,Commercial unit,Vacant / under construction,,,,,,
home,igi-home-basic,0,11537157.0,3200,3,20000,0.003162,sindh,Commercial unit,Vacant / under construction,,,,,,
home,igi-home-comprehensive,0,11537157.0,5900,3,33000,0.00583,sindh,Commercial unit,Vacant / under construction,,,,,,
home,hbl-commercial-heavy,0,11537157.0,15000,2,100000,0.014822,sindh,Commercial unit,Vacant / under construction,,,,,,
home,tpl-home-premium,0,11537157.0,8900,3,50000,0.008794,sindh,Commercial unit,Vacant / under construction,,,,,,
home,tpl-home-essential,1,23312022.0,3500,5,25000,0.001712,punjab,Independent house,Owner occupied,,,,,,
home,jubilee-home-shield,0,23312022.0,5200,3,35000,0.002543,punjab,Independent house,Owner occupied,,,,,,
home,adamjee-home-plus,0,23312022.0,4800,3,30000,0.002347,punjab,Independent house,Owner occupied,,,,,,
home,jubilee-home-elite,0,23312022.0,9800,6,45000,0.004792,punjab,Independent house,Owner occupied,,,,,,
home,hbl-home-essential,0,23312022.0,3800,3,22000,0.001858,punjab,Independent house,Owner occupied,,,,,,
home,hbl-home-guard,0,23312022.0,5600,3,32000,0.002739,punjab,Independent house,Owner occupied,,,,,,
home,allianz-home-shield,0,23312022.0,5400,3,34000,0.002641,punjab,Independent house,Owner occupied,,,,,,
home,allianz-home-elite,0,23312022.0,9200,3,48000,0.004499,punjab,Independent house,Owner occupied,,,,,,
home,efu-home-plus,0,23312022.0,4600,3,28000,0.002249,punjab,Independent house,Owner occupied,,,,,,
home,efu-home-premium,0,23312022.0,8500,3,42000,0.004157,punjab,Independent house,Owner occupied,,,,,,
home,igi-home-basic,0,23312022.0,3200,3,20000,0.001565,punjab,Independent house,Owner occupied,,,,,,
home,igi-home-comprehensive,0,23312022.0,5900,3,33000,0.002885,punjab,Independent house,Owner occupied,,,,,,
home,hbl-commercial-heavy,0,23312022.0,15000,2,100000,0.007335,punjab,Independent house,Owner occupied,,,,,,
home,tpl-home-premium,0,23312022.0,8900,3,50000,0.004352,punjab,Independent house,Owner occupied,,,,,,
home,tpl-home-essential,1,17197742.0,3500,5,25000,0.00232,punjab,Commercial unit,Vacant / under construction,,,,,,
home,jubilee-home-shield,0,17197742.0,5200,3,35000,0.003447,punjab,Commercial unit,Vacant / under construction,,,,,,
home,adamjee-home-plus,0,17197742.0,4800,3,30000,0.003182,punjab,Commercial unit,Vacant / under construction,,,,,,
home,jubilee-home-elite,0,17197742.0,9800,6,45000,0.006496,punjab,Commercial unit,Vacant / under construction,,,,,,
home,hbl-home-essential,0,17197742.0,3800,3,22000,0.002519,punjab,Commercial unit,Vacant / under construction,,,,,,
home,hbl-home-guard,0,17197742.0,5600,3,32000,0.003712,punjab,Commercial unit,Vacant / under construction,,,,,,
home,allianz-home-shield,0,17197742.0,5400,3,34000,0.00358,punjab,Commercial unit,Vacant / under construction,,,,,,
home,allianz-home-elite,0,17197742.0,9200,3,48000,0.006098,punjab,Commercial unit,Vacant / under construction,,,,,,
home,efu-home-plus,0,17197742.0,4600,3,28000,0.003049,punjab,Commercial unit,Vacant / under construction,,,,,,
home,efu-home-premium,0,17197742.0,8500,3,42000,0.005634,punjab,Commercial unit,Vacant / under construction,,,,,,
home,igi-home-basic,0,17197742.0,3200,3,20000,0.002121,punjab,Commercial unit,Vacant / under construction,,,,,,
home,igi-home-comprehensive,0,17197742.0,5900,3,33000,0.003911,punjab,Commercial unit,Vacant / under construction,,,,,,
home,hbl-commercial-heavy,0,17197742.0,15000,2,100000,0.009943,punjab,Commercial unit,Vacant / under construction,,,,,,
home,tpl-home-premium,0,17197742.0,8900,3,50000,0.0059,punjab,Commercial unit,Vacant / under construction,,,,,,
home,tpl-home-essential,1,21587553.0,3500,5,25000,0.001848,sindh,Independent house,Rented out,,,,,,
home,jubilee-home-shield,0,21587553.0,5200,3,35000,0.002746,sindh,Independent house,Rented out,,,,,,
home,adamjee-home-plus,0,21587553.0,4800,3,30000,0.002535,sindh,Independent house,Rented out,,,,,,
home,jubilee-home-elite,0,21587553.0,9800,6,45000,0.005175,sindh,Independent house,Rented out,,,,,,
home,hbl-home-essential,0,21587553.0,3800,3,22000,0.002007,sindh,Independent house,Rented out,,,,,,
home,hbl-home-guard,0,21587553.0,5600,3,32000,0.002957,sindh,Independent house,Rented out,,,,,,
home,allianz-home-shield,0,21587553.0,5400,3,34000,0.002852,sindh,Independent house,Rented out,,,,,,
home,allianz-home-elite,0,21587553.0,9200,3,48000,0.004858,sindh,Independent house,Rented out,,,,,,
home,efu-home-plus,0,21587553.0,4600,3,28000,0.002429,sindh,Independent house,Rented out,,,,,,
home,efu-home-premium,0,21587553.0,8500,3,42000,0.004489,sindh,Independent house,Rented out,,,,,,
home,igi-home-basic,0,21587553.0,3200,3,20000,0.00169,sindh,Independent house,Rented out,,,,,,
home,igi-home-comprehensive,0,21587553.0,5900,3,33000,0.003116,sindh,Independent house,Rented out,,,,,,
home,hbl-commercial-heavy,0,21587553.0,15000,2,100000,0.007921,sindh,Independent house,Rented out,,,,,,
home,tpl-home-premium,0,21587553.0,8900,3,50000,0.0047,sindh,Independent house,Rented out,,,,,,
home,tpl-home-essential,1,18935727.0,3500,5,25000,0.002107,punjab,Apartment,Rented out,,,,,,
home,jubilee-home-shield,0,18935727.0,5200,3,35000,0.003131,punjab,Apartment,Rented out,,,,,,
home,adamjee-home-plus,0,18935727.0,4800,3,30000,0.00289,punjab,Apartment,Rented out,,,,,,
